PRL2,PLHA,TLHA,PRHA,TRHA,PTHA,PFNA,PLNA,PTSA,PVSB,PCON,TotPerYearAvg,NoBonPerYrAvg,PKAC,PACC,PMPC,PHED,PGID,TGID,POID,PSPD,PAGE,PBRE,PEYE,PTGH,PCPH,PLSH,PRSH,PCTH,PLTH,PRTH,PAGI,PSKI,PDPI,PPTI,PINJ,PTAK,PPBK,PRBK,PNEK,PFMK,PBTK,PTAL,PHCL,PUCL,PLEL,TLEL,PREL,TREL,PCOL,PROL,PLPL,PGSL,PTSL,PHLM,PSTM,PHAN,PICN,PJEN,PTEN,PSBO,PVCO,PEGO,PFHO,PDRO,PTHP,PIMP,PJMP,PYRP,PSXP,PCAR,PTAR,PJER,PMOR,PKPR,PSTR,POVR,PAWR,PLWR,TLWR,PRWR,TRWR,PFAS,PMAS,PSBS,PFCS,PMCS,PFGS,PCHS,PFHS,PMHS,PVIS,PPOS,POPS,PLSS,PFTS,PMTS,PUTS,PVTS,PMUS,PHGT,PWGT,PCMT,PKRT,PYWT,PLHY,PJTY,PSTY,PFEx
45,2,2,2,2,15,Denarius,Moore,160,88,4,40,18,17,89,0,1,28105,23,28105,92,25,0,1,72,0,0,0,74,0,0,84,1,17,10,78,27,22,31,0,7,60,0,0,0,0,0,0,0,211,45,100,0,0,0,0,0,0,17,2,88,4,85,0,5,18,24,85,3,0,71,0,1,90,18,54,76,75,0,0,0,0,0,10,54,0,15,10,10,0,10,0,3,3,10,0,5,10,160,0,72,30,999,32,0,-31,0,0,1
45,4,4,4,4,21,Jason,Hill,220,148,4,55,18,14,92,0,7,27977,18,27977,95,28,0,1,82,0,0,0,67,0,0,81,2,12,15,76,30,21,33,0,8,53,0,0,0,8,8,8,8,251,36,100,0,0,0,25,0,0,89,2,148,4,0,0,3,40,99,77,7,609,64,0,1,90,17,59,70,67,0,0,0,0,5,7,0,10,5,10,5,10,5,0,3,3,4,10,4,5,220,0,72,44,999,51,0,-31,0,0,206
45,0,0,0,0,15,Steve,Gregory,36,17,1,36,19,16,87,0,7,28058,22,28058,86,30,0,0,89,0,0,0,51,0,0,88,0,63,1015,78,67,23,33,0,0,34,0,0,0,0,0,0,0,205,45,100,2,2,2,62,0,0,28,0,17,1,70,0,15,17,66,82,8,0,69,0,1,90,17,59,79,76,1,1,0,0,0,10,44,0,10,10,10,5,10,0,17,16,10,5,10,10,36,0,71,40,999,40,0,-31,0,0,226
45,2,2,2,2,13,Lance,Moore,38,19,1,38,19,20,87,0,5,27551,27,27551,88,30,0,1,77,0,0,0,85,0,0,86,2,63,1009,87,21,18,28,0,7,38,0,2,0,7,7,7,7,218,45,100,0,0,0,0,0,0,16,2,19,1,70,0,15,18,67,83,9,0,70,0,1,85,18,50,78,77,0,0,0,0,5,5,44,0,5,10,10,5,10,0,3,3,10,5,20,5,38,0,69,30,999,62,2,-31,0,0,423
45,4,4,4,4,18,Marc,Mariani,200,124,4,50,19,12,91,0,4,27944,30,27944,92,26,0,1,80,0,0,0,70,0,0,91,2,15,31,78,23,20,29,0,8,33,0,4,0,8,8,8,8,124,45,100,0,0,0,25,0,0,83,1,124,4,0,0,7,22,99,77,4,0,59,0,1,90,15,57,69,60,0,0,0,0,0,5,59,0,5,10,10,0,10,0,3,3,10,0,10,5,200,0,73,30,999,70,0,-31,0,0,133
45,2,2,2,2,14,David,Diehl,59,40,1,59,19,16,70,0,7,16979,16,16979,55,32,0,0,88,1,0,0,20,0,0,55,0,25,1015,85,20,84,89,1,12,18,6,2,0,0,0,0,0,84,45,100,0,0,4,0,0,0,66,0,40,1,0,0,5,12,99,27,11,641,18,7,0,95,18,88,85,90,0,0,0,0,10,10,24,10,15,5,15,10,10,0,9,5,15,10,30,10,59,0,77,144,999,4,4,-31,0,0,172
45,2,2,2,2,15,Captain,Munnerlyn,92,33,3,30.66666667,19.66666667,15,91,0,5,17483,21,17483,89,25,0,0,76,1,0,0,45,0,0,82,2,18,2,77,61,19,35,0,7,31,0,0,0,0,0,0,0,176,45,100,0,1,0,80,1,0,41,2,33,3,70,0,5,18,32,79,5,0,71,0,1,90,17,58,71,70,0,0,0,0,0,5,34,0,10,10,10,0,10,0,16,16,10,0,10,5,92,0,68,30,999,44,0,-31,0,0,374
45,4,2,4,2,22,Morgan,Burnett,99,39,3,33,20,18,89,0,10,27868,20,27868,88,24,0,0,88,0,0,0,60,0,0,87,2,21,1015,87,79,25,30,0,8,29,0,0,0,8,8,8,8,71,45,100,0,0,2,40,0,0,42,2,39,3,89,0,7,19,16,91,4,0,45,0,1,95,14,70,83,67,0,0,0,0,0,10,49,5,10,10,5,5,10,0,17,16,10,5,10,5,99,0,73,49,999,44,1,-31,0,0,363
45,3,3,3,3,18,Trumaine,Johnson,120,60,3,40,20,18,88,0,5,28027,24,28027,91,24,0,1,78,0,0,0,53,0,0,83,1,2,23,79,57,23,30,0,7,28,0,0,0,0,0,0,0,124,45,100,0,0,0,1,0,0,22,0,60,3,0,0,3,16,99,76,2,0,57,0,1,90,18,61,69,60,0,0,0,0,0,10,59,0,10,10,10,0,10,0,16,16,15,0,10,10,120,0,74,44,999,30,0,-31,0,0,506
45,3,3,3,3,16,Cedric,Thornton,160,80,4,40,20,13,67,0,5,28012,13,28012,55,25,0,0,81,0,0,0,27,0,0,63,2,33,16,81,77,33,42,0,3,30,0,0,0,0,0,0,0,265,45,100,0,0,2,29,0,0,72,2,80,4,0,0,15,16,99,49,3,0,20,0,1,90,15,86,72,61,0,0,0,0,10,10,9,10,15,10,15,10,15,0,12,12,15,10,15,10,160,0,76,149,999,4,0,-31,0,0,23
45,3,3,3,3,14,Ma'ake,Kemoeatu,120,60,3,40,20,16,57,0,0,27214,25,27214,53,34,0,0,90,0,0,0,18,0,0,55,2,33,7,68,70,29,40,0,3,32,0,0,0,0,0,0,0,233,45,100,0,0,2,29,0,0,96,2,60,3,0,0,15,16,99,53,12,0,20,0,1,80,17,91,75,80,0,0,0,0,20,10,4,15,15,10,10,20,20,0,12,12,10,20,35,15,120,0,77,185,999,3,0,-31,0,0,182
45,2,2,2,2,18,Jeremiah,Ratliff,44,24,1,44,20,16,74,0,4,27559,1,27559,66,32,0,0,83,0,0,0,43,0,0,69,2,10,1015,85,71,33,42,0,3,31,0,0,0,0,2,0,2,14,45,100,0,0,0,0,0,0,90,2,24,1,0,0,7,27,99,61,9,0,48,0,1,95,18,77,76,80,0,2,0,2,5,10,24,5,15,10,20,10,15,0,12,12,20,5,20,10,44,0,76,143,999,9,2,-31,0,0,44
45,4,4,4,4,18,D.J.,Williams,700,600,5,140,20,15,82,0,5,17441,1,17441,82,31,0,1,82,1,0,0,52,0,0,83,2,17,1015,80,78,34,38,0,8,54,0,0,0,0,0,0,0,115,42,100,2,2,0,0,0,0,58,0,600,5,90,0,1,27,67,72,10,176,60,0,1,94,18,73,76,76,0,0,0,0,10,10,39,10,10,10,10,10,15,1,14,14,10,5,15,10,700,0,73,82,174,15,3,-31,0,0,498
45,2,2,2,2,13,Alterraun,Verner,30,9,1,30,21,17,91,0,5,27067,30,27067,89,25,0,0,77,0,0,0,54,0,0,92,2,6,1009,86,67,19,32,0,13,29,0,0,0,0,0,0,0,226,45,100,0,0,4,45,0,0,20,2,9,1,0,0,4,16,0,71,4,0,70,0,1,90,14,54,75,73,2,0,2,0,0,5,54,0,10,10,10,0,10,0,16,16,10,0,10,5,30,0,70,27,999,25,0,-31,0,0,406
45,0,0,0,0,30,Sam,Koch,60,18,2,30,21,94,62,0,6,27443,25,27443,68,31,0,0,68,0,0,0,25,0,0,59,0,32,1015,84,33,14,18,0,0,16,0,2,0,0,0,0,0,142,45,100,0,0,0,55,0,0,4,0,18,2,77,0,6,41,57,61,8,1024,30,0,1,90,88,58,92,84,2,2,2,2,5,5,44,0,10,10,10,5,10,0,20,20,10,5,10,5,60,0,73,58,999,0,1,-31,0,0,163
45,4,4,4,4,13,Chaz,Schilens,120,57,3,40,21,13,91,1,1,26807,18,26807,91,28,0,0,83,0,0,0,78,0,0,87,2,19,1015,80,19,24,33,0,0,29,0,0,0,0,0,0,0,180,45,100,0,0,0,0,0,0,85,2,57,3,78,0,7,14,17,93,6,0,71,0,1,90,18,58,75,65,0,2,0,2,4,6,0,10,5,10,5,10,5,0,3,3,3,10,4,5,120,0,72,27,999,59,2,-31,1,0,204
45,2,2,2,2,16,Mike,DeVito,60,39,1,60,21,18,75,0,4,16687,18,16687,61,29,0,0,79,1,0,0,30,0,0,61,0,20,10,77,87,36,41,0,8,24,0,2,0,0,0,0,0,108,45,100,3,6,0,40,0,0,70,2,39,1,87,0,4,21,33,50,7,0,37,0,1,95,18,88,86,84,0,0,0,0,15,10,14,10,10,10,10,15,15,0,10,12,15,10,20,10,60,0,75,145,643,6,0,-31,0,0,158
45,4,4,4,4,14,Lamar,Miller,180,159,1,180,21,10,96,1,0,16537,12,16537,97,23,0,0,83,1,0,0,57,0,0,90,1,2,9,85,21,26,27,0,7,56,0,0,0,0,0,0,0,115,34,100,0,0,0,0,0,0,27,1,159,1,82,0,4,19,99,72,2,0,74,0,1,75,9,58,70,52,0,0,0,0,0,5,39,0,15,10,10,5,15,0,1,1,10,0,10,10,180,0,71,52,599,73,0,-31,0,0,73
45,4,4,4,4,22,Frostee,Rucker,142,56,4,35.5,21.5,18,78,0,4,27237,7,27237,67,30,0,0,85,0,0,0,30,0,0,78,2,27,1015,82,74,28,32,0,3,30,0,0,0,0,0,0,0,231,45,100,6,6,2,17,0,0,92,0,56,4,78,0,3,11,98,67,8,0,36,0,0,80,15,79,80,71,0,0,0,0,10,5,29,5,10,10,10,10,10,0,10,10,10,10,15,10,142,0,75,120,999,5,1,-31,0,0,96
45,2,2,2,2,15,Brandon,Gibson,247,160,4,61.75,21.75,15,83,0,4,26747,24,26747,86,26,0,0,82,0,0,0,76,0,0,88,2,21,1,79,33,21,32,0,1,62,0,0,0,7,8,7,8,251,45,100,0,0,0,0,0,0,11,2,160,4,86,0,6,18,24,81,5,0,75,0,1,91,17,64,75,73,2,2,2,2,5,5,49,0,10,10,10,5,10,1,3,3,15,5,15,5,247,0,72,45,999,33,0,-31,0,0,44
45,0,0,0,0,69,Tyrod,Taylor,70,26,2,35,22,14,91,0,5,28119,25,28119,87,24,0,1,77,0,0,0,59,0,0,87,1,15,1,84,19,15,32,0,6,53,0,0,0,0,0,0,0,241,45,100,0,0,0,0,0,0,2,2,26,2,70,0,6,87,38,82,3,0,61,0,1,90,16,63,71,58,2,3,0,0,0,5,49,0,15,10,10,0,10,0,0,0,10,0,10,5,70,0,73,55,999,29,0,-31,0,0,94
45,2,2,2,2,20,Jeremy,Mincey,38,16,1,38,22,22,81,0,5,27422,17,27422,68,30,0,0,80,0,0,0,44,0,0,71,2,22,1009,88,75,31,39,0,3,10,0,0,0,0,0,0,0,62,45,100,0,0,0,0,0,0,94,1,16,1,75,0,6,19,99,65,8,0,45,0,1,95,20,80,82,76,0,0,0,0,10,10,39,10,15,4,20,10,15,0,10,10,10,10,15,10,38,0,76,105,999,4,1,-31,0,0,88
45,3,3,3,3,11,Lee,Ziemba,120,54,3,40,22,10,72,0,15,27935,21,27935,58,24,0,0,67,0,0,0,22,0,0,57,2,33,1,82,22,79,82,0,3,16,0,4,0,0,0,0,0,14,45,100,0,0,2,3,0,0,75,2,54,3,0,0,15,10,99,39,3,0,34,0,0,90,12,89,70,57,2,2,2,2,10,10,19,5,15,5,10,10,15,0,5,8,10,10,20,10,120,0,78,160,999,2,0,-31,0,0,125
45,2,2,2,2,14,D'Aundre,Reed,120,54,3,40,22,18,75,0,5,28036,31,28036,74,25,0,0,73,0,0,0,39,0,0,72,2,12,28,82,67,24,42,0,12,27,0,0,0,7,7,7,7,8,45,100,0,0,4,40,0,0,91,2,54,3,92,0,7,19,99,79,3,0,36,0,1,90,16,76,72,51,3,3,3,3,0,10,44,0,10,10,10,0,15,2,10,10,10,0,20,10,120,0,76,100,999,21,0,-31,0,0,37
45,1,1,1,1,16,Derrick,Morgan,160,72,4,40,22,13,79,0,4,28005,30,28005,74,24,0,1,83,0,0,0,38,0,0,73,2,16,1015,82,76,27,46,0,3,25,0,0,0,6,6,6,6,71,45,100,0,0,0,48,0,0,91,2,72,4,0,0,1,16,0,74,4,0,30,0,1,90,15,78,80,58,2,2,2,2,5,10,29,5,15,10,10,5,15,0,11,11,15,5,15,10,160,0,75,118,923,18,0,-31,0,0,256
45,3,3,3,3,15,Chris,Baker,200,112,4,50,22,14,73,0,4,27932,26,27932,65,25,0,0,68,0,0,0,27,0,0,54,2,33,9,83,73,30,48,0,3,27,0,0,0,0,0,0,0,74,45,100,0,0,2,29,0,0,92,2,112,4,0,0,15,16,99,68,5,0,24,0,1,90,17,89,72,55,0,0,0,0,15,15,0,10,15,10,20,20,20,0,12,12,20,20,25,15,200,0,74,173,946,3,0,-31,0,0,294
45,4,4,4,4,13,Rod,Streater,248,160,4,62,22,15,86,0,5,26734,23,26734,89,25,0,0,72,0,0,0,72,0,0,82,2,33,3,75,24,20,30,0,7,47,0,0,0,8,8,8,8,208,36,100,0,0,0,0,0,0,80,2,160,4,92,0,15,17,99,89,2,0,59,0,1,87,18,56,69,58,0,0,0,0,0,5,64,0,10,10,15,0,10,0,3,3,10,0,5,5,248,0,75,40,691,44,0,-31,0,0,186
45,2,2,2,2,17,Jo-Lonn,Dunbar,350,240,5,70,22,14,85,0,4,16675,24,16675,79,28,0,0,89,1,0,0,60,0,0,78,2,33,1015,87,84,24,36,0,3,30,0,0,0,0,0,0,0,20,45,100,0,0,0,0,0,0,58,2,240,5,75,0,15,18,4,67,6,0,52,0,1,95,17,73,82,72,0,0,0,0,5,10,34,5,10,10,20,5,15,0,13,15,10,5,20,15,350,0,72,66,999,4,4,-31,0,0,440
45,2,2,2,2,30,D'Qwell,Jackson,400,290,5,80,22,19,83,0,5,27252,10,27252,76,30,0,0,80,0,0,0,59,0,0,82,2,2,1015,78,93,17,35,0,10,36,0,0,0,0,0,0,0,111,45,100,0,0,0,26,0,0,52,0,290,5,50,0,2,26,99,78,8,0,45,0,1,80,17,77,89,84,2,2,1,1,5,10,34,10,15,10,10,10,15,1,14,14,10,10,15,10,400,0,72,80,838,5,1,-31,0,0,70
45,3,3,3,3,13,Brandon,Moore,400,312,4,100,22,13,73,0,6,17260,18,17260,58,33,0,0,80,1,0,0,26,0,0,60,2,63,1009,82,23,86,94,0,3,10,0,0,0,2,2,2,2,84,45,100,0,0,0,0,0,0,65,0,312,4,89,0,15,14,99,16,11,747,12,0,0,82,14,91,90,80,0,0,0,0,15,10,14,10,20,5,10,10,20,0,8,8,20,10,25,15,400,0,75,145,999,2,4,-31,0,0,199
45,2,2,2,2,12,Brandon,Fusco,30,7,1,30,23,15,74,0,7,27423,31,27423,61,25,0,0,78,0,0,0,15,0,0,71,0,7,12,84,23,79,86,0,2,20,0,2,0,0,0,0,0,265,45,100,0,0,0,1,0,0,63,0,7,1,0,0,6,17,33,60,3,0,19,0,0,97,14,88,76,55,0,0,0,0,10,15,29,5,15,5,15,10,15,0,6,8,15,10,15,15,30,0,76,146,999,9,0,-31,0,0,165
45,0,0,0,0,77,Jake,Locker,96,27,3,32,23,13,86,0,5,27404,30,27404,85,25,0,0,93,0,0,0,32,0,0,85,0,8,1015,82,22,15,21,0,1,62,0,2,0,0,0,0,0,252,45,100,0,0,2,40,0,0,10,2,27,3,84,0,1,93,11,72,3,0,64,0,1,97,15,66,79,60,1,1,0,0,5,5,49,0,10,10,10,5,10,0,0,0,10,0,15,5,96,0,75,74,999,0,1,-31,0,0,3
45,3,3,3,3,13,Desmond,Wynn,99,30,3,33,23,14,67,0,4,27336,6,27336,55,25,0,0,87,0,0,0,19,0,0,65,0,33,10,76,32,80,88,0,3,10,2,0,0,0,2,0,2,175,45,100,0,0,0,20,0,0,72,0,30,3,0,0,15,15,99,58,2,0,25,7,0,92,16,87,69,49,0,0,0,0,5,10,29,10,15,5,15,5,15,0,5,5,15,5,20,10,99,0,78,143,999,8,0,-31,0,0,210
45,2,2,2,2,18,R.J.,Stanford,36,13,1,36,23,14,89,0,4,27846,12,27846,92,25,0,0,82,1,0,0,57,0,0,88,2,16,1009,88,53,23,30,0,1,23,0,0,0,0,0,0,0,233,45,100,0,0,0,0,0,0,28,2,13,1,0,0,7,19,0,84,4,0,69,0,1,100,18,50,71,59,0,2,0,2,0,5,49,0,10,10,15,0,10,0,16,17,10,0,15,5,36,0,70,25,999,34,2,-31,0,0,140
45,3,3,3,3,15,Dashon,Goldson,120,51,3,40,23,15,89,0,1,28040,15,28040,88,29,1,1,79,0,0,0,68,0,0,87,2,27,1015,86,72,27,35,0,7,30,0,0,0,0,9,0,9,252,45,100,4,4,0,1,0,0,38,0,51,3,0,0,4,19,93,90,7,0,56,0,1,90,13,64,87,76,0,0,0,0,0,5,59,0,10,10,10,0,15,1,17,16,5,0,10,5,120,0,74,40,999,52,0,-31,0,0,4
45,4,4,4,4,15,LaMichael,James,160,68,4,40,23,15,94,0,5,28126,15,28126,91,24,0,0,79,0,0,0,67,0,0,95,2,29,1015,82,24,33,35,0,7,51,0,0,0,0,0,0,0,160,45,100,0,0,2,14,0,0,44,1,68,4,70,0,2,22,99,81,2,0,70,0,1,90,17,61,68,53,2,2,2,2,0,5,34,0,20,10,15,0,15,2,1,1,10,0,10,5,160,0,68,34,999,81,0,-31,0,0,98
45,2,2,2,2,16,Joe,McKnight,126,57,3,42,23,15,95,0,4,26630,18,26630,92,25,0,0,72,0,0,0,73,0,0,94,2,11,1015,85,20,30,33,0,8,53,0,0,0,8,8,8,8,231,45,100,0,0,0,0,0,0,25,2,57,3,90,0,4,20,0,87,4,0,69,0,1,92,12,53,72,64,2,2,2,2,0,5,44,0,10,10,20,0,10,0,1,1,10,0,5,5,126,0,71,45,999,86,2,-31,0,0,55
45,0,0,0,0,17,Konrad,Reuland,180,88,4,45,23,15,73,1,4,27959,18,27959,73,26,1,1,87,0,0,0,71,0,0,77,2,33,20,80,34,49,55,1,8,59,0,1,0,0,0,0,0,200,45,100,4,4,0,25,0,0,87,2,88,4,0,0,15,23,99,65,3,0,71,0,1,90,16,75,72,60,0,0,0,0,5,10,44,5,10,10,15,5,15,0,4,3,10,5,20,10,180,0,76,100,999,14,0,-31,0,0,34
45,3,3,3,3,18,Chris,Gamble,620,505,5,124,23,10,85,0,6,17472,21,17472,88,30,0,0,89,1,0,0,77,0,0,87,2,28,1015,83,63,24,35,0,7,40,0,0,0,7,7,7,7,156,30,100,2,2,0,40,0,0,20,0,505,5,90,0,1,17,99,87,10,852,68,0,1,90,13,58,89,91,3,0,3,0,5,5,49,0,10,10,10,0,10,0,16,16,10,5,10,5,620,0,73,45,651,42,3,-31,0,0,67
45,0,0,0,0,11,Hayworth,Hicks,30,6,1,30,24,13,54,0,5,15123,18,15123,52,25,0,0,83,0,1,1,16,0,0,55,0,63,23,79,26,78,85,0,3,17,0,0,0,0,0,0,0,90,45,100,0,0,0,55,0,0,61,0,6,1,72,0,15,13,99,54,2,0,27,0,1,100,12,88,67,49,3,0,3,0,15,10,14,15,20,47,15,15,15,0,6,6,15,20,35,15,30,0,75,176,999,7,0,-31,0,0,14
45,2,2,2,2,20,Bryan,Bulaga,60,12,2,30,24,20,88,0,5,28077,20,28077,65,24,1,0,86,0,0,0,30,0,0,72,0,63,8,92,28,86,86,0,12,20,0,2,0,0,0,0,0,89,45,100,0,0,4,0,0,0,75,2,12,2,0,0,15,19,33,30,4,0,15,0,0,90,20,82,81,73,0,0,0,0,20,10,19,15,15,5,10,15,15,0,9,8,20,20,20,10,60,0,77,154,999,5,0,-31,0,0,159
45,5,5,5,5,19,Clint,Boling,120,24,4,30,24,17,64,0,4,28136,2,28136,56,24,0,0,93,0,0,0,30,0,0,56,0,4,1015,95,38,79,79,1,3,33,0,4,0,2,2,2,2,70,45,100,0,0,0,0,0,0,65,2,24,4,60,0,4,29,52,42,3,0,38,0,0,95,19,85,75,75,2,2,2,2,10,15,29,10,10,5,15,10,15,0,6,8,20,10,25,20,120,0,77,150,1023,9,0,-31,0,0,299
45,2,2,2,2,15,Marshall,Newhouse,90,18,3,30,24,18,68,0,4,27079,2,27079,66,25,0,0,83,0,0,0,23,0,0,61,2,33,20,85,31,80,77,0,3,28,0,0,0,2,2,2,2,207,45,100,0,0,0,0,0,0,74,2,18,3,0,0,5,20,33,42,4,0,43,0,0,90,19,87,73,72,0,0,0,0,10,10,9,10,15,5,20,10,15,1,9,8,10,5,15,10,90,0,76,168,999,10,0,-31,0,0,32
45,2,2,2,2,15,Richie,Brockel,36,12,1,36,24,14,78,0,4,27558,21,27558,71,27,0,0,83,0,0,0,71,0,0,83,2,63,1009,77,37,55,52,0,8,59,0,1,0,2,2,2,2,19,45,100,0,0,0,0,0,0,47,2,12,1,69,0,15,20,76,62,3,0,65,0,1,95,14,75,76,60,2,2,2,2,0,10,34,0,10,10,20,0,15,0,2,2,10,5,15,10,36,0,73,95,999,31,1,-31,0,0,38
45,4,4,4,4,19,David,Hunter,36,12,1,36,24,13,63,0,4,27344,32,27344,65,24,0,0,75,0,0,0,15,0,0,58,2,33,11,83,77,28,40,0,3,22,0,0,0,0,0,0,0,80,45,100,0,0,0,44,0,0,72,2,12,1,0,0,15,15,99,61,2,0,20,0,1,92,16,83,67,50,2,2,2,2,15,10,19,15,15,10,15,15,20,0,12,12,15,15,25,15,36,0,74,146,999,5,0,-31,0,0,190
45,4,4,4,4,18,Lance,Kendricks,148,52,4,37,24,14,87,0,5,26715,24,26715,83,25,1,0,80,0,0,0,80,0,0,85,2,15,3,89,50,37,47,0,8,52,0,0,0,8,8,8,8,258,45,100,0,0,2,0,0,0,88,2,52,4,88,0,2,19,43,84,3,0,69,0,1,88,18,72,76,65,2,2,2,2,0,10,39,0,10,10,10,0,15,0,4,4,15,5,20,10,148,0,75,87,729,21,0,-31,0,0,86
45,3,3,3,3,17,Quinton,Pointer,120,48,3,40,24,16,91,0,5,28037,24,28037,92,25,0,0,70,0,0,0,49,0,0,85,2,33,32,80,55,20,31,0,7,25,0,0,0,8,8,8,8,230,45,100,4,4,0,26,0,0,33,2,48,3,0,0,15,17,99,84,2,0,67,0,1,90,15,61,67,52,0,0,0,0,0,10,39,0,10,10,10,5,10,2,16,16,10,0,10,5,120,0,69,26,999,34,0,-31,0,0,514
45,2,2,2,2,11,Vinny,Curry,160,64,4,40,24,10,86,0,4,27999,13,27999,70,25,0,1,88,0,0,0,38,0,0,74,2,27,1015,90,68,30,35,0,3,31,0,0,0,0,0,0,0,110,45,100,0,0,0,48,0,0,78,0,64,4,0,0,2,12,81,78,2,0,40,0,1,90,10,68,71,46,0,0,0,0,0,10,34,0,15,10,5,5,20,0,10,11,10,5,15,10,160,0,75,106,999,9,0,-31,0,0,191
45,4,4,4,4,14,Keenan,Clayton,180,84,4,45,24,15,84,0,4,27374,23,27374,82,26,0,0,76,0,0,0,25,0,0,83,2,23,16,79,73,25,37,0,12,29,0,0,0,0,0,0,0,157,45,100,0,0,4,45,0,0,57,2,84,4,83,0,4,17,99,89,4,0,43,0,1,98,18,70,70,60,0,0,0,0,5,10,39,0,10,10,15,5,10,0,15,15,10,5,10,10,180,0,73,70,999,12,0,-31,0,0,94
45,3,3,3,3,15,Russ,Hochstein,60,10,2,30,25,15,62,0,6,28093,9,28093,49,36,0,0,88,2,0,0,30,0,0,55,2,20,3,82,15,78,83,1,3,10,0,4,0,0,2,0,2,142,24,100,0,0,0,0,0,0,66,2,10,2,60,0,5,15,33,47,13,0,25,0,0,95,17,85,78,85,0,0,0,0,10,10,24,10,10,5,20,15,15,0,8,6,15,15,30,10,60,0,76,140,1023,3,0,-31,0,0,153
45,4,4,4,4,14,Abram,Elam,36,11,1,36,25,15,89,0,4,27889,9,27889,84,31,0,0,80,0,0,0,49,0,0,84,2,63,1009,87,79,11,15,0,8,23,0,0,0,0,0,0,0,97,45,100,0,0,0,0,0,0,37,1,11,1,67,0,15,20,97,78,8,438,39,0,1,90,18,66,79,75,0,0,0,0,0,10,44,5,10,10,10,5,10,0,18,18,5,5,10,5,36,0,72,52,999,28,1,-31,0,0,42
45,2,2,2,2,17,Stefan,Wisniewski,36,11,1,36,25,17,70,0,7,28057,23,28057,55,24,0,0,85,0,0,0,17,0,0,68,0,16,1009,80,17,73,82,0,3,18,0,2,0,2,2,2,2,164,45,100,0,0,0,0,0,0,61,2,11,1,0,0,2,18,0,52,3,0,20,0,0,90,16,88,72,59,0,0,0,0,15,10,9,10,10,5,15,10,15,0,7,6,15,15,30,10,36,0,75,147,999,0,0,-31,0,0,353
45,2,2,2,2,18,Darrel,Young,36,11,1,36,25,16,80,0,5,17303,26,17303,77,26,0,0,86,1,0,0,67,0,0,76,2,63,1009,79,67,51,55,0,8,50,0,0,0,8,8,8,8,239,45,100,0,0,2,0,0,0,36,2,11,1,75,0,15,17,45,63,4,0,61,0,0,90,18,76,75,65,0,0,0,0,5,10,19,10,10,10,20,10,15,0,2,2,15,10,15,10,36,0,71,91,999,37,1,-31,0,0,44
45,3,3,3,3,9,Stephen,Nicholas,120,45,3,40,25,11,85,0,5,28026,14,28026,78,31,0,0,80,0,0,0,51,0,0,85,2,10,1015,85,85,32,40,0,12,35,0,0,0,0,0,0,0,232,45,100,0,0,4,26,0,0,54,0,45,3,0,0,4,12,98,75,7,0,35,0,1,90,9,67,83,77,0,0,0,0,0,10,49,0,10,10,10,10,15,0,13,15,10,5,15,10,120,0,75,76,999,18,0,-31,0,0,65
45,3,3,3,3,30,Quincy,Black,160,60,4,40,25,20,89,0,5,28008,6,28008,86,30,0,0,80,0,0,0,54,0,0,84,2,4,1015,93,78,25,32,0,12,30,0,0,0,0,0,0,0,145,45,100,0,0,4,26,0,0,58,0,60,4,0,0,3,24,99,86,7,0,32,0,1,90,19,66,82,74,0,0,0,0,0,10,39,0,10,10,10,10,15,0,15,15,10,5,10,10,160,0,74,80,852,0,0,-31,0,0,13
45,3,3,3,3,15,Willie,Colon,160,60,4,40,25,14,69,0,10,27468,29,27468,57,30,0,0,79,0,0,0,15,0,0,58,1,34,1015,85,22,83,82,0,3,16,0,0,0,0,0,0,0,78,45,100,0,0,0,15,0,0,74,1,60,4,0,0,4,17,59,61,8,1185,19,0,0,93,15,88,81,78,2,2,2,2,15,10,24,10,10,5,15,10,15,0,8,9,15,15,35,10,160,0,75,155,999,5,1,-31,0,0,14
45,2,2,2,2,19,Sione,Pouha,180,80,4,45,25,17,72,0,2,26827,18,26827,61,34,0,0,82,1,0,0,25,0,0,61,1,24,1015,88,81,32,38,0,12,20,0,0,0,0,0,0,0,233,45,100,0,0,4,0,0,0,91,2,80,4,75,0,3,19,99,55,9,751,36,0,1,87,18,90,86,80,3,0,3,0,15,10,4,15,15,10,20,15,15,0,12,12,10,15,30,15,180,0,75,165,999,3,2,-31,0,0,219
45,0,0,0,0,15,Jonathan,Dwyer,200,100,4,50,25,12,84,0,5,27933,29,27933,88,24,0,0,84,0,0,0,69,0,0,80,2,19,1015,86,30,54,41,0,0,83,0,0,0,0,0,0,0,71,45,100,0,0,2,1,0,0,27,2,100,4,75,0,6,12,9,67,4,0,70,0,1,90,14,72,76,65,0,0,0,0,5,5,24,0,10,10,10,5,10,0,1,1,10,0,10,5,200,0,71,69,999,26,0,-31,0,0,194
45,2,3,2,3,13,Zach,Brown,55,30,1,55,25,12,87,0,4,16690,30,16690,88,24,0,0,81,1,0,0,54,0,0,76,2,33,23,82,79,25,40,0,3,25,0,0,0,7,7,7,7,135,45,100,0,0,2,0,0,0,55,2,30,1,54,0,15,16,99,72,2,0,48,0,1,95,15,72,75,54,2,2,2,2,5,10,39,0,10,10,15,0,15,0,15,13,15,0,10,10,55,0,73,82,999,19,0,-31,0,0,210
