team,first_name,last_name,position,awareness,speed,acceleration,agility,strength,elusiveness,carrying,trucking,catching,jumping,throw_power,throw_accuracy_short,throw_accuracy_mid,throw_accuracy_deep,throw_on_the_run,playaction,pass_block,run_block,tackle,kick_power,kick_accuracy,kick_return,stamina,injury,run_block_power,run_block_finesse,pass_block_power,pass_block_finesse,break_tackle,toughness,handedness,jersey_number,height,weight,age,birthdate,years_pro,college,draft_round,draft_pick,contract_length,contract_years_left,total_salary,signing_bonus,role_one,role_two,pro_bowl,nfl_icon,hair_style,hair_color,skin_color,tattoo_left,tattoo_right,tendency,face_id,sleeves,left_hand,right_hand,left_wrist,right_wrist,left_elbow,right_elbow,left_knee,right_knee,left_shoe,right_shoe,neck_pad,mouthpiece,breathing_strip,eye_black,helmet,face_mask,visor
Steelers,Javon,Hargrave,DT,84,75,85,70,88,15,30,29,28,82,23,6,6,6,6,6,44,45,80,17,17,9,84,89,46,45,44,45,10,88,Right,79,74,305,26,2/7/1993,3,South Carolina State,3,25,4,1,3114256,693256,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Steelers,Johnny,Holton,WR,56,92,93,88,58,81,62,45,78,86,40,15,10,6,10,6,35,51,49,30,30,80,88,87,33,28,20,25,73,84,Right,80,74,190,27,8/22/1991,3,Cincinnati,15,63,1,1,645000,0,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Steelers,Joe,Haden,CB,94,88,90,90,66,80,60,35,77,93,35,6,6,6,6,6,35,35,52,10,11,25,98,95,35,35,35,35,75,83,Right,23,71,195,30,4/14/1989,9,Florida,1,7,3,1,27000000,5750000,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Steelers,J.C.,Hassenauer,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Right,60,74,295,24,9/1/1994,1,Alabama,15,63,1,1,495000,0,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Steelers,Devlin,Hodges,QB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Right,6,73,210,23,4/12/1996,0,Samford,15,63,3,3,1756000,1000,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Browns,Anthony,Zettel,RE,71,79,86,74,83,28,53,29,49,82,23,6,6,6,6,6,45,45,83,17,17,9,88,92,45,45,44,45,18,89,Right,97,76,275,27,8/9/1992,3,Penn State,6,42,4,1,2463724,123724,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Browns,Dedrick,Young,LOLB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Right,59,72,233,22,11/7/1996,0,Nebraska,15,63,3,3,1762500,7500,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Browns,Bryan,Witzmann,LG,76,66,80,55,83,10,42,15,41,74,22,6,6,6,6,6,68,66,28,19,19,10,78,94,66,67,68,66,5,74,Right,71,79,320,29,6/16/1990,5,South Dakota State,15,63,1,1,920000,175000,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Browns,Willie,Wright,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Right,66,75,300,23,2/25/1996,0,Tulsa,15,63,3,3,1770000,25000,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Browns,Derrick,Willies,WR,62,86,85,91,63,72,66,48,80,94,36,20,15,15,15,6,43,55,35,19,15,48,85,77,35,30,20,17,70,83,Right,84,76,207,24,10/17/1994,1,Texas Tech,15,63,3,2,1712500,2500,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Browns,Travis,Vornkahl,LT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Right,77,77,300,23,11/5/1995,0,West Texas A&M,,,,,,,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Browns,Mack,Wilson,MLB,65,84,87,81,75,48,57,36,65,80,39,6,6,6,6,6,45,45,74,15,14,10,85,86,45,45,45,45,33,88,Right,51,73,237,21,2/14/1998,0,Alabama,5,27,4,4,2828804,308804,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Browns,Greedy,Williams,CB,69,93,92,87,54,64,63,23,67,86,35,15,10,6,10,6,28,34,53,20,17,62,87,89,34,35,22,22,52,84,Right,26,74,185,21,12/3/1997,0,LSU,2,14,4,4,6458676,2717220,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Browns,Denzel,Ward,CB,83,95,95,95,61,74,66,19,67,92,31,15,10,8,6,6,35,35,50,18,13,67,96,88,35,35,35,35,60,86,Right,21,71,190,22,4/28/1997,1,Ohio State,1,4,4,3,29165356,29165356,45,45,0,0,2,0,2,0,0,0,-1,2,3,3,0,0,0,0,0,0,0,0,0,3,0,1,-1,-1,1
Browns,Tavierre,Thomas,CB,44,93,91,80,55,60,58,32,59,81,25,6,6,6,6,6,35,35,50,18,14,45,89,89,35,35,35,35,56,79,Right,20,70,205,23,3/11/1996,1,Ferris State,15,63,3,2,1715000,5000,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Browns,Jermaine,Whitehead,SS,70,88,88,87,61,70,53,37,60,87,29,6,6,6,6,6,20,30,53,15,15,41,88,89,35,35,35,35,54,78,Right,35,71,195,26,3/12/1993,4,Auburn,15,63,1,1,645000,0,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Browns,J.C.,Tretter,C,84,68,80,69,89,25,65,44,60,78,41,34,28,23,12,12,81,79,32,19,18,10,88,85,79,81,79,84,15,85,Right,64,76,307,28,2/12/1991,6,Cornell,4,26,3,1,16750000,6500000,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Steelers,Derwin,Gray,LT,58,64,77,54,86,19,22,33,27,66,35,6,6,6,6,6,64,63,34,25,21,15,81,83,64,61,65,62,9,84,Right,77,76,320,24,5/10/1995,0,Maryland,7,27,4,4,2625852,105852,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Browns,Sione,Takitaki,LOLB,64,85,89,80,76,35,62,47,60,88,19,6,6,6,6,6,45,50,79,17,15,10,88,87,49,48,45,45,45,86,Right,44,73,238,24,6/8/1995,0,Brigham Young,3,16,4,4,3735876,960876,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Browns,Olivier,Vernon,LE,87,81,87,74,85,12,40,33,38,86,28,6,6,6,6,6,45,45,84,15,24,10,92,83,45,45,45,45,10,90,Right,54,74,262,28,10/7/1990,7,Miami (Fla.),3,8,5,2,85000000,40000000,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Browns,Chad,Thomas,RE,58,81,85,73,84,31,29,27,28,79,23,6,6,6,6,6,45,45,75,17,14,10,77,90,45,45,45,45,26,87,Right,92,77,277,23,10/12/1995,1,Miami (Fla.),3,3,4,3,4082294,0,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Steelers,Ulysees,Gilbert III,MLB,60,88,90,83,68,43,61,35,56,93,23,6,6,6,6,6,45,45,81,18,12,10,86,89,45,45,45,45,35,83,Right,54,72,228,22,8/9/1997,0,Akron,6,47,4,4,2647840,127840,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Browns,Adarius,Taylor,MLB,77,86,85,79,81,32,55,49,58,81,25,6,6,6,6,6,45,45,79,22,21,15,82,89,45,45,45,45,17,76,Right,57,72,230,28,9/21/1990,5,Florida Atlantic,15,63,2,2,5000000,1000000,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Steelers,Greg,Gilmore,RE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Right,65,76,311,24,11/28/1994,1,LSU,15,63,1,1,495000,0,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Steelers,Trey,Griffey,WR,49,86,87,80,64,71,69,54,79,79,29,27,20,12,26,22,35,44,44,18,13,60,87,85,18,10,35,30,74,81,Right,15,75,192,25,1/19/1994,2,Arizona,15,63,1,1,495000,0,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Steelers,Matt,Feiler,RT,69,60,75,51,92,24,49,44,51,66,27,5,5,5,5,5,69,69,57,24,18,10,83,87,70,68,70,65,14,81,Right,71,78,330,27,7/7/1992,5,Bloomsburg,15,63,1,1,645000,0,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Steelers,Ramon,Foster,LG,91,50,69,63,88,15,22,20,35,65,25,6,6,6,6,6,82,84,39,20,20,10,81,87,85,79,83,78,9,80,Right,73,77,328,33,1/7/1986,10,Tennessee,15,63,2,2,8250000,3150000,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Steelers,B.J.,Finney,LG,74,63,73,67,82,11,39,24,35,73,26,6,6,6,6,6,74,64,35,22,22,10,84,92,66,62,76,71,6,83,Right,67,76,318,27,10/26/1991,4,Kansas State,15,63,1,1,3095000,0,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Steelers,Zach,Gentry,TE,63,80,83,77,72,52,68,64,75,73,65,52,50,45,42,28,53,55,32,14,22,25,85,88,52,54,49,51,57,83,Right,81,80,265,22,9/10/1996,0,Michigan,5,13,4,4,2864460,344460,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Steelers,Micky,Crum,TE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Right,,76,258,23,10/13/1995,0,Louisville,,,,,,,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Steelers,Terrell,Edmunds,SS,70,90,90,84,74,63,71,43,67,94,25,10,6,6,10,10,35,35,71,18,13,55,90,88,35,35,35,35,57,82,Right,34,73,217,22,1/20/1997,1,Virginia Tech,1,28,4,3,10697790,9515001,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Steelers,Trey,Edmunds,HB,60,90,90,81,71,77,77,71,61,85,26,28,24,19,25,19,43,48,29,25,25,68,90,81,39,39,28,23,74,75,Right,33,74,223,24,12/30/1994,2,Maryland,15,63,2,1,1200000,0,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Steelers,Bud,Dupree,ROLB,73,87,89,78,72,30,50,40,62,93,33,6,6,6,6,6,45,45,82,25,20,10,83,89,45,45,45,45,15,84,Right,48,76,269,26,2/12/1993,4,Kentucky,1,22,5,1,18454286,8632701,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Steelers,Joshua,Dobbs,QB,67,84,88,86,77,74,56,77,56,80,84,81,77,76,77,79,24,20,33,20,15,15,96,84,15,15,20,20,73,83,Right,5,75,216,24,1/26/1995,2,Tennessee,4,39,4,2,2959124,559124,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Steelers,David,DeCastro,RG,90,59,79,71,94,15,39,10,25,80,33,6,6,6,6,6,93,94,39,33,36,10,90,91,94,93,94,93,8,94,Right,66,77,316,29,1/11/1990,7,Stanford,1,24,6,3,50000000,16000000,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Steelers,Sean,Davis,FS,77,90,91,91,75,65,74,40,70,87,27,15,10,10,15,15,25,19,65,18,17,56,90,90,33,34,33,34,50,85,Right,21,73,202,25,10/23/1993,3,Maryland,2,26,4,1,4086966,2130957,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Steelers,Jordan,Dangerfield,FS,64,84,91,89,59,64,55,39,59,93,29,6,6,6,6,6,25,35,69,15,15,41,87,87,35,35,35,35,49,80,Right,37,71,199,28,12/25/1990,6,Towson,15,63,1,1,645000,0,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Steelers,Winston,Craig,DT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Right,64,76,291,24,7/25/1995,2,Richmond,15,63,1,1,495000,0,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Steelers,Anthony,Chickillo,LOLB,69,79,85,76,79,32,55,55,49,84,25,6,6,6,6,6,45,45,76,32,29,10,85,92,45,45,45,45,17,85,Right,56,75,255,26,12/10/1992,4,Miami (Fla.),6,52,2,2,8000000,2195000,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Steelers,James,Conner,HB,87,86,89,82,83,76,89,86,68,74,23,18,14,10,20,10,60,55,33,18,16,55,90,88,42,41,45,39,89,86,Right,30,73,233,24,5/5/1995,2,Pittsburgh,3,41,4,2,3175288,706288,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Steelers,Kameron,Canaday,TE,53,67,77,61,64,30,60,55,55,79,11,15,10,6,10,6,58,47,46,15,15,6,84,92,40,35,50,40,17,80,Right,57,76,245,26,8/20/1992,3,Portland State,15,63,1,1,720000,0,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Steelers,Artie,Burns,CB,72,91,92,86,56,65,60,28,63,80,27,6,6,6,6,6,33,34,52,18,17,56,90,87,33,34,33,34,55,73,Right,25,72,197,24,5/1/1995,3,Miami (Fla.),1,25,4,1,9590984,7833122,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Steelers,Garrett,Brumfield,RG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Right,68,76,302,23,6/23/1996,0,LSU,15,63,3,3,1762500,7500,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Steelers,Chris,Boswell,K,56,74,81,65,44,22,45,15,29,65,29,37,33,27,10,10,16,24,35,92,70,10,84,92,10,10,10,10,12,49,Right,9,74,185,28,3/16/1991,5,Rice,15,63,5,4,16806000,7295000,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Steelers,Devin,Bush,MLB,74,91,92,86,74,28,56,33,58,94,14,6,6,6,6,6,45,45,82,12,13,10,90,89,45,45,45,45,19,89,Right,55,71,234,21,7/18/1998,0,Michigan,1,10,4,4,18871768,18871768,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Steelers,Ian,Berryman,P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Right,8,72,200,23,6/1/1996,0,Western Carolina,15,63,3,3,1757000,2000,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Steelers,Isaiah,Buggs,RE,65,67,79,60,83,34,40,35,36,63,20,6,6,6,6,6,45,45,76,20,20,10,79,88,45,45,45,45,24,81,Right,96,75,295,22,8/24/1996,0,Alabama,6,32,4,4,2688632,168632,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Steelers,Jordan,Berry,P,62,74,81,59,55,21,35,10,32,56,40,25,25,20,18,16,33,33,27,91,81,10,90,88,16,16,19,16,11,55,Right,4,77,195,28,3/18/1991,5,Eastern Kentucky,15,63,2,2,3700000,750000,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Steelers,Mark,Barron,MLB,80,85,86,81,72,35,64,55,68,83,35,15,10,10,15,15,45,45,80,20,15,35,94,81,45,45,45,45,20,88,Right,26,74,230,29,10/27/1989,7,Alabama,1,7,2,2,12000000,5750000,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Steelers,Zach,Banner,RT,59,53,74,56,86,20,26,46,28,61,25,6,6,6,6,6,63,68,34,20,20,10,80,85,70,67,64,59,10,73,Right,72,80,361,25,12/25/1993,2,USC,4,41,1,1,645000,0,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Steelers,Dravon,Askew-Henry,FS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Right,41,72,202,23,10/24/1995,0,West Virginia,15,63,3,3,1765000,10000,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Steelers,Marcelis,Branch,SS,52,85,92,79,67,45,60,22,58,90,30,6,6,6,6,6,35,35,68,15,15,35,84,86,35,35,35,35,36,83,Right,39,71,180,25,1/19/1994,2,Robert Morris,15,63,1,1,495000,0,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Steelers,Marcus,Allen,SS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Right,27,74,215,23,8/7/1996,1,Penn State,5,20,4,3,2752636,292636,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Steelers,Tyson,Alualu,LE,79,73,82,70,86,14,35,22,28,75,27,6,6,6,6,6,45,45,80,33,30,10,75,95,45,45,45,45,10,80,Right,94,75,304,32,5/12/1987,9,California,1,10,2,2,5750000,1750000,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Bengals,Kerry,Wynn,LE,72,72,83,64,86,11,35,12,33,81,19,6,6,6,6,6,45,45,78,27,24,10,75,94,45,45,45,45,10,78,Right,72,77,263,28,2/12/1991,5,Richmond,15,63,1,1,1400000,300000,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Bengals,Renell,Wren,DT,66,72,82,70,91,24,44,29,40,77,26,6,6,6,6,6,45,45,75,18,12,10,79,91,45,45,45,45,22,86,Right,95,77,317,23,10/23/1995,0,Arizona State,4,29,4,4,3202596,682596,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Bengals,Brandon,Wilson,FS,56,92,92,82,70,75,78,42,62,94,30,29,24,21,17,15,32,22,56,19,21,81,86,89,25,24,23,22,73,76,Right,40,70,200,25,7/27/1994,2,Houston,6,47,1,1,645000,0,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Bengals,Jordan,Willis,LE,66,87,89,81,85,39,34,36,42,91,25,6,6,6,6,6,45,45,81,21,22,10,87,93,45,45,45,45,29,91,Right,75,76,273,24,5/2/1995,2,Kansas State,3,9,4,2,3617400,904400,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Bengals,Damion,Willis,WR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Right,9,75,204,22,6/20/1997,0,Troy,15,63,3,3,1770000,15000,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Bengals,Shawn,Williams,SS,80,88,91,82,77,55,65,59,68,89,35,6,6,6,6,6,35,35,80,26,19,45,88,91,35,35,35,35,40,90,Right,36,72,211,28,5/13/1991,6,Georgia,3,20,5,2,19500000,4000000,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Steelers,Brian,Allen,CB,50,91,93,92,70,60,59,27,66,83,38,6,6,6,6,6,35,35,47,22,17,40,87,90,35,35,35,35,50,75,Right,29,75,215,25,10/21/1993,2,Utah,5,45,2,1,1200000,0,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Bengals,Trayveon,Williams,HB,68,89,90,83,64,74,81,58,69,80,30,33,28,18,26,18,54,29,26,13,18,81,89,88,15,18,28,30,76,85,Right,32,68,206,21,10/18/1997,0,Texas A&M,6,22,4,4,2701984,181984,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Bengals,Christian,Westerman,LG,68,68,80,64,88,20,29,33,28,61,24,6,6,6,6,6,61,62,31,20,20,9,87,89,64,61,62,59,10,84,Right,63,75,310,26,2/23/1993,3,Arizona State,5,33,4,1,2571696,231696,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Bengals,Jonah,Williams,LT,78,69,80,71,84,25,43,35,34,70,30,6,6,6,6,6,76,75,39,14,16,10,88,87,73,76,74,77,15,90,Right,73,77,304,21,11/17/1997,0,Alabama,1,11,4,4,17630166,17630166,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Dolphins,Jerome,Baker,LOLB,75,89,89,85,73,51,61,24,57,87,22,6,6,6,6,6,45,45,83,18,12,10,87,91,44,44,43,44,33,84,Right,55,74,220,22,12/25/1996,1,Ohio State,3,9,4,3,3809200,975200,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Bengals,Tristan,Vizcaino,K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Right,3,74,205,23,7/31/1996,1,Washington,15,63,3,3,1755000,0,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Bengals,B.W.,Webb,CB,71,87,92,92,58,74,72,28,66,93,40,6,6,6,6,6,35,35,50,25,25,75,92,90,35,35,35,35,64,69,Right,24,71,190,29,5/3/1990,6,William & Mary,4,18,3,3,10500000,2500000,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Browns,Anthony,Stubbs,ROLB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Right,90,72,220,23,8/9/1996,0,Prairie View A&M,15,63,3,3,1756500,1500,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Bengals,Nick,Vigil,LOLB,77,83,86,83,71,31,40,29,56,83,23,5,5,5,5,5,45,45,80,23,26,12,86,90,45,45,45,45,16,91,Right,59,74,237,25,8/20/1993,3,Utah State,3,23,4,1,3035628,695628,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Browns,Jaelen,Strong,WR,62,91,90,78,72,59,68,72,84,93,35,30,25,15,25,15,45,58,32,22,20,70,88,86,36,33,32,30,65,73,Right,10,74,220,25,1/25/1994,4,Arizona State,3,6,1,1,720000,0,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Browns,Chris,Smith,LE,64,82,89,71,82,35,59,55,48,88,24,6,6,6,6,6,45,45,79,15,17,10,82,93,45,45,45,45,25,68,Right,50,73,266,27,2/11/1992,5,Arkansas,5,31,3,2,12000000,4500000,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
